raw_message_id,message_type,parse_status,resolved_trader_id,source_chat_id,telegram_message_id,reply_to_message_id,message_ts,raw_text,warning_text,symbol,direction,entry_main,average_entry,stop_loss_price,take_profit_prices,entry_plan_type,entry_structure,has_averaging_plan,intents,actions,target_refs,reported_results,validation_warnings
884,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1774,,2026-01-20T11:39:29+00:00,"[trader#A]

#среднесрок
#AXSUSDT 🐂 Лонг 

— Вход лимитным ордером: 1.844
— Усреднение: нет

— SL: 1.7917 🛡 2.8%

🎯 Тейки:
— TP1: 2.0421 +10.8%
— TP2: 2.1417 +16.1%
— TP3: 2.1990 +19.3%

Вход не более 1-2% от депозита",llm_unavailable,AXSUSDT,LONG,1.844,1.844,1.7917,"[2.0421, 2.1417, 2.199]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
892,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1760,,2026-01-19T17:34:35+00:00,"[trader#A]

#среднесрок
#LINKUSDT 🐻 Шорт с текущих

— Вход: 12.824
— Усреднение: нет

— SL: 13.393 🛡 4.4% риска

🎯 Тейки:
— TP1: 12.324 +3.9%
— TP2: 12.019 +6.3%
— TP3: 11.623 +9.4%

Вход не более 1-2% от депозита.",llm_unavailable,LINKUSDT,SHORT,12.824,12.824,13.393,"[12.324, 12.019, 11.623]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
893,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1756,,2026-01-19T07:58:14+00:00,"[trader#A]

#среднесрок
#SUIUSDT 🐂 Лонг (вход с текущих)

— Вход с текущих: 1.5926
— Усреднение: 1.5551

— SL: 1.4901 🛡(от A: -6.4%, от B: -4.2%)

🎯 Тейки:
— TP1: 1.6844 🎯 (от A: +5.8%, от B: +8.3%)
— TP2: 1.7620 🎯 (от A: +10.6%, от B: +13.3%)
— TP3: 1.9371 🎯 (от A: +21.6%, от B: +24.6%)

Вход не более 1–2% от депозита",llm_unavailable,SUIUSDT,LONG,1.5926,1.5551,1.4901,"[1.6844, 1.762, 1.9371]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
905,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1738,,2026-01-18T05:26:19+00:00,"[trader#A]

#среднесрок
#CYBERUSDT 🐻 Шорт (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 0.7530
— Усреднение: нет

Стоп:
— SL: 0.7822 🛡(от A: -3.9%, от B: -3.9%)

Тейки (среднесрок, 3 цели):
— TP1: 0.6132 🎯 (от A: 18.6%, от B: 18.6%)
— TP2: 0.5889 🎯 (от A: 21.8%, от B: 21.8%)
— TP3: 0.5645 🎯 (от A: 25.0%, от B: 25.0%)

Вход не более 1-2% от депозита",llm_unavailable,CYBERUSDT,SHORT,0.753,0.753,0.7822,"[0.6132, 0.5889, 0.5645]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
909,UPDATE,PARSED_WITH_WARNINGS,trader_a,3171748254,1730,,2026-01-17T16:25:56+00:00,"[trader#A]

https://t.me/c/3171748254/1725
https://t.me/c/3171748254/1726

пора перенести стоп в бу
кто желает может фиксировать прибыль",llm_unavailable,,,,,,[],,,,"[""U_MOVE_STOP_TO_BE"", ""U_MOVE_STOP""]","[""ACT_MOVE_STOP_LOSS""]","[1725, 1726]",[],"[""llm_unavailable""]"
913,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,1724,,2026-01-17T08:42:15+00:00,"[trader#A]


#среднесрок #ILVUSDT 🐂 Лонг (вход с текущих)

""sl"": 6.258


полная информация через несколько минут",llm_unavailable,ILVUSDT,,,,,[],,,,[],[],[],[],"[""llm_unavailable""]"
914,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,1723,,2026-01-17T08:38:16+00:00,"[trader#A]

#среднесрок #APEUSDT 🐂 Лонг (вход с текущих)
""sl"": 0.20553

полная информация через несколько минут",llm_unavailable,APEUSDT,,,,,[],,,,[],[],[],[],"[""llm_unavailable""]"
924,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1706,,2026-01-16T16:03:24+00:00,"[trader#A]


#среднесрок
#ZECUSDT 🐻 Шорт (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 403.3200
— Усреднение: 417.3700

Стоп:
— SL: 438.6600 🛡(от A: -8.8%, от B: -5.1%)

Тейки (среднесрок, 3 цели):
— TP1: 297.5300 🎯 (от A: 26.2%, от B: 28.7%)
— TP2: 276.7700 🎯 (от A: 31.4%, от B: 33.7%)
— TP3: 256.0100 🎯 (от A: 36.5%, от B: 38.7%)

Вход не более 1-2% от депозита",llm_unavailable,ZECUSDT,SHORT,403.32,417.37,438.66,"[297.53, 276.77, 256.01]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
925,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1704,,2026-01-16T16:02:26+00:00,"[trader#A]

#среднесрок
#PENDLEUSDT 🐻 Шорт (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 2.0623
— Усреднение: 2.1306

Стоп:
— SL: 2.2090 🛡(от A: -7.1%, от B: -3.7%)

Тейки (среднесрок, 3 цели):
— TP1: 1.8148 🎯 (от A: 12.0%, от B: 14.8%)
— TP2: 1.7436 🎯 (от A: 15.5%, от B: 18.2%)
— TP3: 1.6533 🎯 (от A: 19.8%, от B: 22.4%)

Вход не более 1-2% от депозита",llm_unavailable,PENDLEUSDT,SHORT,2.0623,2.1306,2.209,"[1.8148, 1.7436, 1.6533]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
942,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,1684,,2026-01-16T05:05:45+00:00,"[trader#A]

#среднесрок #MOVRUSDT 🐻 Шорт (вход с текущих)

""sl"": 2.676,

полная информация чуть позже",llm_unavailable,MOVRUSDT,,,,,[],,,,[],[],[],[],"[""llm_unavailable""]"
966,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1654,,2026-01-15T06:38:59+00:00,"[trader#A]

#среднесрок
#DOGEUSDT 🐻 Шорт (вход с текущих)

— Вход с текущих: 0.1431
— Усреднение: 0.1463

— SL: 0.1519 🛡(от A: -6.1%, от B: -3.8%)

🎯 Тейки:
— TP1: 0.1367 🎯 (от A: +4.5%, от B: +6.6%)
— TP2: 0.1299 🎯 (от A: +9.2%, от B: +11.2%)
— TP3: 0.1207 🎯 (от A: +15.7%, от B: +17.5%)

Вход не более 1-2% от депозита",llm_unavailable,DOGEUSDT,SHORT,0.1431,0.1463,0.1519,"[0.1367, 0.1299, 0.1207]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
986,UPDATE,PARSED_WITH_WARNINGS,trader_a,3171748254,1628,,2026-01-14T14:55:58+00:00,"[trader#A]

https://t.me/c/3171748254/1620
https://t.me/c/3171748254/1620
https://t.me/c/3171748254/1599
https://t.me/c/3171748254/1594
https://t.me/c/3171748254/1593
https://t.me/c/3171748254/1592
https://t.me/c/3171748254/1591

По лонгам стопы в бу",llm_unavailable,,,,,,[],,,,"[""U_MOVE_STOP_TO_BE"", ""U_MOVE_STOP""]","[""ACT_MOVE_STOP_LOSS""]","[1620, 1599, 1594, 1593, 1592, 1591]",[],"[""llm_unavailable""]"
992,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1620,,2026-01-14T08:14:02+00:00,"[trader#А]

#интрадей
#API3USDT 🐂 Лонг

— Вход: 0.4655
— Усреднение: нет

— SL: 0.4497 🛡 (3.4%)

🎯 Тейки:
— TP1: 0.4813 (+3.4%)
— TP2: 0.4972 (+6.8%)
— TP3: 0.5130 (+10.2%)

Вход на 1% риска",llm_unavailable,API3USDT,LONG,0.4655,0.4655,0.4497,"[0.4813, 0.4972, 0.513]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
993,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1619,,2026-01-14T08:11:45+00:00,"[trader#А]

#интрадей
#TRBUSDT 🐂 Лонг с текущих

— Вход: 22.752
— Усреднение: нет

— SL: 21.978 🛡 (3.4%)

🎯 Тейки:
— TP1: 23.526 (+3.4%)
— TP2: 24.299 (+6.8%)
— TP3: 25.073 (+10.2%)

Вход на 1% риска",llm_unavailable,TRBUSDT,LONG,22.752,22.752,21.978,"[23.526, 24.299, 25.073]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1011,SETUP_INCOMPLETE,PARSED_WITH_WARNINGS,trader_a,3171748254,1598,,2026-01-13T19:06:36+00:00,"[trader#A]

""#среднесрок #JASMYUSDT 🐂 Лонг (вход с текущих)
""sl"": 0.008151
риск 1%

информация о тейках позже",missing mandatory setup fields; llm_unavailable,JASMYUSDT,,,,,[],,,,[],[],[],[],"[""missing mandatory setup fields"", ""llm_unavailable""]"
1018,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,1590,,2026-01-13T16:55:18+00:00,"[trader#A]

TLM лонг с текущих.
Остальные данные чуть позже

финальная от меня",llm_unavailable,TLM,,,,,[],,,,[],[],[],[],"[""llm_unavailable""]"
1020,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,1588,,2026-01-13T16:53:01+00:00,"[trader#A]

STORJ лонг с текущих.
Остальные данные чуть позже",llm_unavailable,STORJ,,,,,[],,,,[],[],[],[],"[""llm_unavailable""]"
1021,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,1587,,2026-01-13T16:50:02+00:00,"[trader#A]

KAS лонг с текущих.
Остальные данные чуть позже",llm_unavailable,KAS,,,,,[],,,,[],[],[],[],"[""llm_unavailable""]"
1022,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,1586,,2026-01-13T16:46:44+00:00,"[trader#A]

HOOK лонг с текущих.
Остальные данные чуть позже",llm_unavailable,HOOK,,,,,[],,,,[],[],[],[],"[""llm_unavailable""]"
1074,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1516,,2026-01-11T08:46:56+00:00,"[trader#А]

#среднесрок
#TIAUSDT 🐂 Лонг (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 0.5508
— Усреднение: 0.5359

Стоп:
— SL: 0.5307 🛡(от A: -3.6%, от B: -1.0%)

Тейки (среднесрок, 3 цели):
— TP1: 0.5847 🎯 (от A: 6.2%, от B: 9.1%)
— TP2: 0.6084 🎯 (от A: 10.5%, от B: 13.5%)
— TP3: 0.6639 🎯 (от A: 20.5%, от B: 23.9%)

Вход не более 1-2% от депозита",llm_unavailable,TIAUSDT,LONG,0.5508,0.5359,0.5307,"[0.5847, 0.6084, 0.6639]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1079,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1506,,2026-01-10T10:02:17+00:00,"[trader#А]

#среднесрок
#APTUSDT 🐻 Шорт (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 1.8331
— Усреднение: нет

Стоп:
— SL: 1.9028 🛡(от A: -3.8%, от B: -3.8%)

Тейки (среднесрок, 3 цели):
— TP1: 1.7303 🎯 (от A: 5.6%, от B: 5.6%)
— TP2: 1.6646 🎯 (от A: 9.2%, от B: 9.2%)
— TP3: 1.4140 🎯 (от A: 22.9%, от B: 22.9%)

Вход не более 1-2% от депозита",llm_unavailable,APTUSDT,SHORT,1.8331,1.8331,1.9028,"[1.7303, 1.6646, 1.414]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1096,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1482,,2026-01-09T08:50:52+00:00,"[trader#А]

#среднесрок
#ZECUSDT 🐻 Шорт (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 423.4800
— Усреднение: нет

Стоп:
— SL: 450.5400 🛡(от A: -6.4%, от B: -6.4%)

Тейки (среднесрок, 3 цели):
— TP1: 296.6500 🎯 (от A: 29.9%, от B: 29.9%)
— TP2: 274.0500 🎯 (от A: 35.3%, от B: 35.3%)
— TP3: 251.4500 🎯 (от A: 40.6%, от B: 40.6%)

Вход не более 1-2% от депозита",llm_unavailable,ZECUSDT,SHORT,423.48,423.48,450.54,"[296.65, 274.05, 251.45]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1142,INFO_ONLY,PARSED_WITH_WARNINGS,trader_a,3171748254,1414,,2026-01-05T19:33:32+00:00,"Друзья, #админ на связи 👋
Небольшое уточнение по trader#A.

Перед Новым годом было пару сигналов, которые он не довёл и ушёл праздновать, исчезнув из доступного нашим чувствам мира,  как декабрьская зарплата.💨

Праздник - это, конечно, святое...😌
Но сопровождение сигналов - это что-то прямиком на божественном. 😇

В принципе, ничего критичного не произошло: хоть эти 2 сделки закрылись по стопам - это просто часть работы. В статистике всё отразим, в любом случае.👌
Но сам факт, что не довёл - косяк.🤔

В итоге, мы назначили товарищу пять рождественских розг и заставили 50 раз написать Диме в директ:
«Я не бросаю позиции ради салатов».🫡
Шутка… конечно. 
Мы просто взяли в заложники его собаку 🐕😂

Приносим извинения.
Будет внимательнее, и мы - тоже.

#админ",llm_unavailable,,,,,,[],,,,[],[],[],[],"[""llm_unavailable""]"
1239,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1260,,2025-12-28T13:12:05+00:00,"[trader#A]

#среднесрок
#ASTERUSDT 🐻 Шорт (вход с текущих)

— Вход с текущих: 0.7196
— Усреднение: нет

— SL: 0.7463 🛡(от A: -3.7%, от B: —)

🎯 Тейки:
— TP1: 0.6481 🎯 (от A: +9.9%, от B: —)
— TP2: 0.6123 🎯 (от A: +14.9%, от B: —)
— TP3: 0.5603 🎯 (от A: +22.1%, от B: —)

Вход не более 1-2% от депозита

пробуем аккуратно, больше других сделок не будет. Рынок в неопределенности, лучше переждать  эту фазу

p.s. сугубо мое субъективное мнение",llm_unavailable,ASTERUSDT,SHORT,0.7196,0.7196,0.7463,"[0.6481, 0.6123, 0.5603]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1249,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,1245,,2025-12-28T08:51:06+00:00,"[trader#A]

MANA - https://t.me/c/3171748254/1083
SOL - https://t.me/c/3171748254/1159
LINK - https://t.me/c/3171748254/1160
SUI - https://t.me/c/3171748254/1168

Должны остаться в работе. Ближе к вечеру гляну, что можно открыть",llm_unavailable,MANA,,,,,[],,,,[],[],"[1083, 1159, 1160, 1168]",[],"[""llm_unavailable""]"
1298,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1168,,2025-12-24T05:04:16+00:00,"[trader#A]

#среднесрок
#SUIUSDT 🐻 Шорт (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 1.4096
— Усреднение: 1.4423

Стоп:
— SL: 1.5395 🛡(от A: -9.2%, от B: -6.7%)

Тейки (среднесрок, 3 цели):
— TP1: 1.3198 🎯 (от A: +6.4%, от B: +8.5%)
— TP2: 0.7269 🎯 (от A: +48.4%, от B: +49.6%)
— TP3: 0.6367 🎯 (от A: +54.8%, от B: +55.9%)",llm_unavailable,SUIUSDT,SHORT,1.4096,1.4423,1.5395,"[1.3198, 0.7269, 0.6367]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1304,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1160,,2025-12-23T14:26:05+00:00,"[trader#A]

#среднесрок
#LINKUSDT 🐻 Шорт (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 12.1930
— Усреднение: 12.4390

Стоп:
— SL: 13.5330 🛡(от A: -11.0%, от B: -8.8%)

Тейки (среднесрок, 3 цели):
— TP1: 9.5210 🎯 (от A: +21.9%, от B: +23.5%)
— TP2: 7.7210 🎯 (от A: +36.7%, от B: +37.9%)
— TP3: 5.7810 🎯 (от A: +52.6%, от B: +53.5%)",llm_unavailable,LINKUSDT,SHORT,12.193,12.439,13.533,"[9.521, 7.721, 5.781]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1305,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1159,,2025-12-23T14:26:01+00:00,"[trader#A]

#среднесрок
#SOLUSDT 🐻 Шорт (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 123.34
— Усреднение: 125.66

Стоп:
— SL: 131.31 🛡(от A: -6.5%, от B: -4.5%)

Тейки (среднесрок, 3 цели):
— TP1: 117.06 🎯 (от A: +5.1%, от B: +6.8%)
— TP2: 111.65 🎯 (от A: +9.5%, от B: +11.2%)
— TP3: 99.36 🎯 (от A: +19.4%, от B: +20.9%)",llm_unavailable,SOLUSDT,SHORT,123.34,125.66,131.31,"[117.06, 111.65, 99.36]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1314,INFO_ONLY,PARSED_WITH_WARNINGS,trader_a,3171748254,1145,,2025-12-22T16:39:22+00:00,"Друзья, админ зашёл чат 👋 

Некоторые пользователи читают сигналы, как-будто человек, на ощупь наткнувшийся в темноте на рифлёную батарею и решивший, что это Священное Писание на языке Брайля.😎

Чтобы как-то помочь нашему общему делу - ниже публикую регламент стратегии и правила пользования сигналами trader#A
Про что-то уже говорил ранее, - но, в любом случае, тут лучше лишний раз повторить, чем упустить какую-то деталь.🧐

1️⃣ Рынок и стиль
Торгуем крипто-фьючерсы, направления - лонг / шорт, в зависимости от фаз Лунного Цикла.😁

Плечо 3-5x.
Не 20, не «А у меня вот сотое - и что ты мне сделаешь?»
Ничего не сделаю. Но тогда без обид.

2️⃣ Стоп-лосс (он есть. всегда.)
Стоп ставится сразу при входе.
Если нет - выйди и зайди нормально, кому сказали!👨‍🏫

Двигать стоп дальше от входа запрещено.
Там - лава.🔥😂

Стоп можно двигать только в сторону уменьшения риска:
после TP1 - в безубыток;
после TP2 - на уровень TP1.

3️⃣ Вход 
Если сигнал даёт зону:
70% позиции - по рынку;
30% - лимиткой по зоне.

Главное правило:
Если лимитка не исполнилась, а цена ушла - НЕ ДОГОНЯЕМ.
Это не любовь всей жизни и не последний поезд.

4️⃣ Выходы и сопровождение

TP1
Фиксирем 30% всей позиции.
Стоп - в БУ.
Допускается подтяжка стопа только за свинг
(Свинг, если что - это не что-то из мира джаза и не ваши сексуальные предпочтения, а структура рынка😂):
Лонг - стоп под новый локальный лой;
Шорт - стоп над новым локальным хаем.

TP2
Фиксируем 50% от остатка.
Стоп - на уровень TP1.

TP3
Фиксирем всё.
Сделка закрыта.
Можете купить жене Рафаэлки, а себе - Chapman😊

Продолжение ниже...
#админ",llm_unavailable,,,,,,"[1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 3.0]",,,,[],[],[],[],"[""llm_unavailable""]"
1315,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1142,,2025-12-22T16:20:12+00:00,"[trader#A]
#intraday


#ADAUSDT 🐂 Лонг

— Вход: 0.3800
— Усреднение: нет

— SL: 0.3696 🛡 (~2.7% риска)

🎯 Тейки:
— TP1: 0.3904 (~+2.7%, ≈1.0R)
— TP2: 0.4009 (~+5.5%, ≈2.0R)
— TP3: 0.4113 (~+8.2%, ≈3.0R)",llm_unavailable,ADAUSDT,LONG,0.38,0.38,0.3696,"[0.3904, 0.4009, 0.4113]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1320,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1134,,2025-12-22T12:17:12+00:00,"[trader#A]
#intraday


#LDOUSDT 🐂 Лонг (ML+TA)

— Вход: 0.5506
— Усреднение: нет

— SL: 0.5365 🛡 (~2.6% риска)

🎯 Тейки:
— TP1: 0.5633 (~+2.3%, ≈0.9R)
— TP2: 0.5788 (~+5.1%, ≈2.0R)
— TP3: 0.5928 (~+7.7%, ≈3.0R)",llm_unavailable,LDOUSDT,LONG,0.5506,0.5506,0.5365,"[0.5633, 0.5788, 0.5928]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1321,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,1133,,2025-12-22T12:13:46+00:00,"[trader#A]

PEOPLE - https://t.me/c/3171748254/1034 
SXP - https://t.me/c/3171748254/1036 
QTUM - https://t.me/c/3171748254/1038 
HYPE - https://t.me/c/3171748254/1044
JTO - https://t.me/c/3171748254/1081
MANA - https://t.me/c/3171748254/1083


Эти сделки продолжаю держать",llm_unavailable,PEOPLE,,,,,[],,,,[],[],"[1034, 1036, 1038, 1044, 1081, 1083]",[],"[""llm_unavailable""]"
1356,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1086,,2025-12-20T08:12:45+00:00,"[trader#A]
#intraday


#NEOUSDT 🐂 Лонг (ML+TA)

— Вход: 3.6250
— Усреднение: нет

— SL: 3.5030 🛡 (~3.4% риска)

🎯 Тейки:
— TP1: 3.7470 (~+3.4%, ≈1.0R)
— TP2: 3.8200 (~+5.4%, ≈1.6R)
— TP3: 3.9911 (~+10.1%, ≈3.0R)",llm_unavailable,NEOUSDT,LONG,3.625,3.625,3.503,"[3.747, 3.82, 3.9911]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1357,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1085,,2025-12-20T08:10:55+00:00,"[trader#A]
#intraday

#IOTAUSDT 🐂 Лонг (ML+TA)

— Вход: 0.0916
— Усреднение: нет

— SL: 0.0880 🛡 (~4.0% риска)

🎯 Тейки:
— TP1: 0.0948 (~+3.4%, ≈0.9R)
— TP2: 0.0989 (~+7.9%, ≈2.0R)
— TP3: 0.1025 (~+11.9%, ≈3.0R)",llm_unavailable,IOTAUSDT,LONG,0.0916,0.0916,0.088,"[0.0948, 0.0989, 0.1025]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1358,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1084,,2025-12-20T08:03:55+00:00,"[trader#A]
#intraday

#ATOMUSDT 🐂 Лонг (ML+TA)

— Вход: 1.9960
— Усреднение: нет

— SL: 1.9216 🛡 (~3.7% риска)

🎯 Тейки:
— TP1: 2.0704 (~+3.7%, ≈1.0R)
— TP2: 2.1447 (~+7.5%, ≈2.0R)
— TP3: 2.2191 (~+11.2%, ≈3.0R)",llm_unavailable,ATOMUSDT,LONG,1.996,1.996,1.9216,"[2.0704, 2.1447, 2.2191]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1359,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1083,,2025-12-20T07:34:00+00:00,"[trader#A]


#среднесрок
#MANAUSDT 🐂 Лонг (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 0.1291
— Усреднение: нет

Стоп:
— SL: 0.1143 🛡(от A: -11.5%, от B: —)

Тейки (среднесрок, 3 цели):
— TP1: 0.1455 🎯 (от A: +12.7%, от B: —)
— TP2: 0.1601 🎯 (от A: +24.0%, от B: —)
— TP3: 0.1743 🎯 (от A: +35.0%, от B: —)

Спот (цель по 1W-ТФ):
— Цель: 0.2485 💫 (от A: +92.5%)

Вход не более 1% от депозита",llm_unavailable,MANAUSDT,LONG,0.1291,0.1291,0.1143,"[0.1455, 0.1601, 0.1743]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1360,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1081,,2025-12-20T07:18:52+00:00,"[trader#A]

#среднесрок
#JTOUSDT 🐂 Лонг ( вход с текущих)

Вход (2-фазный):
— Вход с текущих: 0.3503
— Усреднение: —

Стоп:
— SL: 0.2951 🛡(от A: -15.8%, от B: —)

Тейки (среднесрок, 3 цели):
— TP1: 0.4102 🎯 (от A: +17.1%, от B: —)
— TP2: 0.4865 🎯 (от A: +38.9%, от B: —)
— TP3: 0.5859 🎯 (от A: +67.3%, от B: —)

Спот (цель по 1W-ТФ):
— Цель: 1.2913 💫 (от A: +268.6%)

Вход не более 1% от депозита",llm_unavailable,JTOUSDT,LONG,0.3503,0.3503,0.2951,"[0.4102, 0.4865, 0.5859]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1363,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1077,,2025-12-20T05:39:10+00:00,"[trader#A]
#intraday

#IMXUSDT 🐂 Лонг (ML+TA)

— Вход: 0.2316
— Усреднение: нет

— SL: 0.2194 🛡 (~5.3% риска)

🎯 Тейки:
— TP1: 0.2438 (~+5.3%, ≈1.0R)
— TP2: 0.2560 (~+10.6%, ≈2.0R)
— TP3: 0.2683 (~+15.8%, ≈3.0R)",llm_unavailable,IMXUSDT,LONG,0.2316,0.2316,0.2194,"[0.2438, 0.256, 0.2683]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1380,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,1053,,2025-12-19T12:20:57+00:00,"[trader#A]

XRP - https://t.me/c/3171748254/1015
ADA - https://t.me/c/3171748254/1017

А давайте их прикроем, пока они рядом с ТВХ",llm_unavailable,XRP,,,,,[],,,,[],[],"[1015, 1017]",[],"[""llm_unavailable""]"
1385,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1044,,2025-12-19T08:08:43+00:00,"[trader#A]

#среднесрок
#HYPEUSDT 🐂 Лонг (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 23.892
— Усреднение: 22.985

Стоп:
— SL: 20.057 🛡(от A: -16.05%, от B: -12.74%)

Тейки (среднесрок, 3 цели):
— TP1: 26.804 🎯 (от A: +12.19%, от B: +16.62%)
— TP2: 31.474 🎯 (от A: +31.73%, от B: +36.93%)
— TP3: 33.142 🎯 (от A: +38.72%, от B: +44.19%)

Спот (цель по 1W-ТФ):
— Цель: 43.840 💫 (от A: +83.49%)

Вход не более 0.3–0.5% от депозита",llm_unavailable,HYPEUSDT,LONG,23.892,22.985,20.057,"[26.804, 31.474, 33.142]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1390,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,1038,,2025-12-19T05:00:34+00:00,"[trader#A]
#intraday

#QTUMUSDT 🐂 Лонг (ML+TA)

— Вход: 1.2640
— Усреднение: нет

— SL: 1.2127 🛡 (~4.1% риска)

🎯 Тейки:
— TP1: 1.3153 (~+4.1%, ≈1.0R)
— TP2: 1.3666 (~+8.1%, ≈2.0R)
— TP3: 1.4170 (~+12.1%, ≈3.0R)",llm_unavailable,QTUMUSDT,LONG,1.264,1.264,1.2127,"[1.3153, 1.3666, 1.417]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
